scorer,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000,DLC_resnet50_bee_walkingJun4shuffle1_311000
bodyparts,left antennae,left antennae,left antennae,right antennae,right antennae,right antennae,Base of antennae,Base of antennae,Base of antennae,left wing hinge,left wing hinge,left wing hinge,right wing hinge,right wing hinge,right wing hinge,sting,sting,sting,Petiole,Petiole,Petiole
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
646,101.9478759765625,161.49526977539062,1.0,50.539329528808594,144.00875854492188,0.999998927116394,85.86720275878906,126.6383056640625,1.0,121.00037384033203,100.38806915283203,0.9998593330383301,80.96944427490234,81.11470794677734,0.9729490280151367,158.1527862548828,-2.3451056480407715,0.9970122575759888,114.49463653564453,67.85231018066406,0.9999998807907104
647,97.69619750976562,181.558349609375,0.9999992847442627,37.260284423828125,159.97116088867188,1.0,79.36288452148438,147.85324096679688,1.0,113.78923797607422,117.56723022460938,0.9999184012413025,73.28356170654297,100.37799072265625,0.9997116923332214,147.00958251953125,20.92314910888672,1.0,105.2901382446289,89.67382049560547,0.9999998807907104
648,105.2191390991211,177.8650360107422,1.0,41.06538772583008,155.05235290527344,0.9999997615814209,84.62925720214844,142.0025634765625,1.0,118.6767578125,109.82817840576172,0.9999373555183411,72.58406829833984,100.781982421875,0.9992184638977051,142.9134979248047,7.296817302703857,0.9999971985816956,107.70846557617188,83.26348114013672,0.9999998807907104
649,117.1009292602539,171.0846710205078,1.0,46.76639938354492,159.672607421875,1.0,85.83602142333984,140.39476013183594,1.0,118.7363510131836,106.03414154052734,0.9999998807907104,74.7486801147461,98.38775634765625,0.9999805688858032,130.0093231201172,-1.1606411933898926,0.9999638795852661,103.71659088134766,79.05203247070312,0.9999998807907104
650,117.31454467773438,179.62994384765625,1.0,65.26244354248047,175.61981201171875,1.0,95.17389678955078,152.00909423828125,1.0,120.86283111572266,116.23944091796875,0.9999997615814209,77.98451232910156,118.29390716552734,0.9986199140548706,127.0920639038086,8.294809341430664,0.9999998807907104,104.20923614501953,90.13504791259766,1.0
651,118.48355102539062,183.75047302246094,1.0,66.31646728515625,175.6452178955078,1.0,96.17504119873047,152.28036499023438,1.0,121.74491882324219,115.152587890625,1.0,78.49320220947266,117.72639465332031,0.999250054359436,126.7710189819336,7.434950351715088,0.9999992847442627,103.34784698486328,89.20708465576172,1.0
652,117.1699447631836,177.91944885253906,1.0,50.716712951660156,164.16815185546875,1.0,94.11752319335938,145.1983184814453,1.0,122.74143981933594,108.10641479492188,1.0,77.09967803955078,109.02935791015625,0.9999992251396179,125.49542236328125,1.2544515132904053,0.9999973773956299,103.8415756225586,80.62248229980469,1.0
653,112.07550811767578,181.90240478515625,1.0,49.750816345214844,166.85389709472656,1.0,93.64390563964844,148.66746520996094,1.0,119.01596069335938,114.09323120117188,1.0,75.71448516845703,110.43606567382812,1.0,124.21256256103516,6.283618927001953,0.9999996423721313,102.91239929199219,87.89044952392578,1.0
654,115.83753204345703,179.03550720214844,1.0,52.84828567504883,165.7677001953125,1.0,94.42074584960938,147.35546875,1.0,120.5569839477539,110.21183776855469,1.0,76.52407836914062,109.5375747680664,1.0,123.5835952758789,1.862654447555542,0.9999750256538391,104.348876953125,84.34910583496094,1.0
655,119.14861297607422,185.6073455810547,1.0,68.5342788696289,182.61831665039062,1.0,97.43038940429688,156.14854431152344,1.0,121.35282135009766,120.8036880493164,1.0,80.42909240722656,115.92176818847656,0.999998927116394,115.36843872070312,10.67544937133789,1.0,103.12104034423828,91.12284851074219,1.0
656,135.62255859375,181.91940307617188,1.0,76.1903305053711,186.05313110351562,1.0,100.25218200683594,156.5023193359375,1.0,120.73851013183594,121.0344467163086,1.0,75.62405395507812,115.52687072753906,1.0,112.2673568725586,11.579890251159668,1.0,101.71126556396484,93.19745635986328,1.0
657,139.30331420898438,170.62318420410156,1.0,82.57614135742188,178.63265991210938,1.0,102.118408203125,149.50936889648438,1.0,122.48981475830078,110.852294921875,1.0,79.2318115234375,106.43543243408203,1.0,109.5334701538086,0.760188102722168,1.0,104.45039367675781,83.9479751586914,1.0
658,137.61460876464844,177.0319061279297,1.0,70.62591552734375,181.30239868164062,1.0,103.13616943359375,154.8402099609375,1.0,124.83938598632812,119.0882797241211,1.0,81.90864562988281,114.585693359375,1.0,104.81046295166016,9.872791290283203,1.0,104.98101043701172,89.09708404541016,1.0
659,141.37522888183594,178.91346740722656,1.0,68.90617370605469,177.92181396484375,1.0,104.87183380126953,157.8079833984375,1.0,127.18206787109375,119.74189758300781,1.0,85.33007049560547,115.47135162353516,1.0,113.97952270507812,7.954581260681152,1.0,106.8607406616211,92.3954086303711,1.0
660,118.4053726196289,184.4224853515625,1.0,60.05302047729492,172.11105346679688,1.0,95.8813705444336,154.54876708984375,1.0,121.45993041992188,116.3897933959961,1.0,75.42282104492188,112.02279663085938,1.0,117.51236724853516,6.396084308624268,1.0,103.03636932373047,90.1463623046875,1.0
661,113.4996566772461,186.48410034179688,0.9999996423721313,62.50658416748047,172.99313354492188,1.0,95.52035522460938,155.3791046142578,1.0,119.96849060058594,122.31315612792969,1.0,77.38109588623047,114.5990982055664,0.9999998807907104,122.72196960449219,11.281567573547363,1.0,103.94595336914062,93.77994537353516,1.0
662,114.06397247314453,185.37474060058594,1.0,56.090003967285156,168.16091918945312,1.0,95.31121063232422,152.2701416015625,1.0,126.15963745117188,119.89635467529297,0.9999998807907104,83.22997283935547,114.5639877319336,0.9999998807907104,132.66421508789062,9.598073959350586,0.9999998807907104,112.51061248779297,92.53450775146484,0.9999998807907104
663,100.3995361328125,190.0212860107422,0.9999929666519165,47.083518981933594,165.51258850097656,1.0,86.58956909179688,156.14065551757812,1.0,120.4159164428711,123.9224853515625,0.999998927116394,77.0852279663086,113.13664245605469,0.9998835325241089,138.1735076904297,18.6476993560791,1.0,108.29490661621094,97.58831024169922,1.0
664,98.72174072265625,191.7655029296875,0.9999987483024597,52.10773468017578,165.6400604248047,1.0,86.40961456298828,156.03475952148438,1.0,120.34266662597656,123.96038818359375,0.9999972581863403,77.17646026611328,113.22660827636719,0.9999567270278931,138.0828857421875,18.254533767700195,1.0,107.87698364257812,97.06533813476562,1.0
665,97.42805480957031,186.96636962890625,0.9999996423721313,53.87395477294922,162.6724090576172,1.0,84.830078125,151.85597229003906,1.0,118.0692138671875,120.69269561767578,0.9999978542327881,77.53121185302734,107.92568969726562,0.9999586939811707,140.9248046875,12.202409744262695,1.0,109.0181884765625,93.63822937011719,1.0
666,101.35796356201172,187.75582885742188,0.9999998211860657,42.29090881347656,169.1001739501953,0.9999999403953552,84.6777114868164,155.8218994140625,1.0,117.2632827758789,121.3323974609375,0.9999754428863525,76.15662384033203,113.95597839355469,0.9982126951217651,135.08706665039062,17.063201904296875,0.9999748468399048,104.8191909790039,95.80441284179688,1.0
667,102.88351440429688,187.00393676757812,0.9999998211860657,39.22347640991211,169.7027130126953,0.9999999403953552,82.32662963867188,153.48162841796875,1.0,115.45272064208984,121.14967346191406,0.9999837875366211,74.81807708740234,114.66414642333984,0.9973394274711609,132.2261199951172,9.273980140686035,0.9999946355819702,100.83154296875,93.1377182006836,1.0
668,114.51561737060547,184.9166259765625,1.0,56.919734954833984,170.3851776123047,1.0,90.2967300415039,153.59902954101562,1.0,119.5498046875,119.34192657470703,0.9999997615814209,78.04070281982422,113.99251556396484,0.9999255537986755,132.9141082763672,14.3363037109375,1.0,103.12425994873047,92.76624298095703,1.0
669,122.38719177246094,176.0431365966797,1.0,69.07229614257812,168.02853393554688,1.0,98.19994354248047,147.44435119628906,1.0,127.77167510986328,111.27700805664062,1.0,83.33641052246094,107.32359313964844,1.0,140.14163208007812,8.432315826416016,0.9999999403953552,113.68987274169922,84.84025573730469,1.0
670,124.82244110107422,176.69137573242188,1.0,71.14605712890625,171.09677124023438,1.0,99.68310546875,150.0050506591797,1.0,122.3330078125,114.9544677734375,1.0,81.77349090576172,112.0093002319336,1.0,129.581787109375,9.894670486450195,1.0,107.51242065429688,88.84019470214844,1.0
671,119.21222686767578,173.44918823242188,1.0,54.039344787597656,166.34085083007812,1.0,96.20268249511719,146.56857299804688,1.0,122.94239807128906,109.80516052246094,0.9999998807907104,81.0016098022461,108.00598907470703,0.9999998807907104,129.32745361328125,4.410009860992432,0.9999915361404419,107.97557067871094,84.2242431640625,1.0
672,108.45528411865234,183.6123046875,1.0,49.520652770996094,165.006103515625,0.9999997615814209,92.82000732421875,152.1931610107422,0.9999998211860657,124.8229751586914,120.8360366821289,0.9999759197235107,80.8394775390625,116.7518081665039,0.9992421865463257,139.67178344726562,14.404175758361816,1.0,112.3764419555664,94.61988830566406,0.9999998807907104
673,97.9819107055664,186.3041229248047,0.9999991655349731,41.68016052246094,159.90399169921875,0.9999992847442627,83.32987213134766,151.52249145507812,0.9999998807907104,117.8280258178711,120.5271987915039,0.9999889135360718,76.28785705566406,112.320556640625,0.9934611916542053,143.7529296875,17.22747802734375,0.9999999403953552,108.75950622558594,92.1571273803711,1.0
674,102.39042663574219,186.79849243164062,0.9999983906745911,51.11610412597656,161.64739990234375,1.0,85.26945495605469,152.65028381347656,1.0,121.32340240478516,121.94953155517578,0.9999735951423645,79.87003326416016,109.92703247070312,0.9975944757461548,152.14976501464844,20.26740264892578,1.0,114.27010345458984,94.61711120605469,1.0
675,104.41790771484375,185.058837890625,1.0,56.72658157348633,168.4035186767578,1.0,88.36470031738281,152.09799194335938,1.0,121.05218505859375,119.29964447021484,0.9999992847442627,78.889404296875,112.58800506591797,0.9999991655349731,134.5205841064453,11.491058349609375,1.0,104.99065399169922,92.06243896484375,1.0
676,107.56716918945312,177.04515075683594,1.0,58.20875930786133,160.9180450439453,1.0,87.42192077636719,142.8838653564453,1.0,119.51002502441406,106.20899200439453,0.9999999403953552,72.81055450439453,103.47257232666016,0.9999996423721313,126.26085662841797,2.3502135276794434,0.9999917149543762,102.32245635986328,82.52996063232422,1.0
677,123.0057144165039,173.94277954101562,1.0,64.64523315429688,169.67022705078125,1.0,96.47164154052734,145.57408142089844,1.0,118.63178253173828,111.72014617919922,1.0,76.88916015625,106.86347198486328,1.0,121.03179931640625,0.3199446201324463,0.9999822974205017,102.74172973632812,85.56830596923828,1.0
678,135.39376831054688,166.75628662109375,1.0,64.96546936035156,168.94859313964844,1.0,100.95609283447266,144.67080688476562,1.0,121.78528594970703,109.1204833984375,1.0,79.61244201660156,102.79242706298828,1.0,117.32316589355469,-0.8878645896911621,0.9999992251396179,106.19847869873047,82.05233764648438,1.0
679,124.03738403320312,182.47024536132812,1.0,66.73536682128906,175.58253479003906,1.0,99.05482482910156,152.21412658691406,1.0,122.3840103149414,116.26927185058594,1.0,78.3143081665039,111.74819946289062,1.0,123.4494400024414,7.095956802368164,1.0,105.55541229248047,88.21601104736328,1.0
680,124.15552520751953,174.53689575195312,1.0,70.41763305664062,166.26889038085938,1.0,101.5329360961914,144.32127380371094,1.0,126.52401733398438,107.69536590576172,1.0,84.08721923828125,104.79344177246094,1.0,131.26089477539062,0.4413449764251709,0.999950110912323,110.54949951171875,79.47879791259766,1.0
681,127.93311309814453,178.22340393066406,1.0,66.77099609375,172.23695373535156,1.0,103.65312957763672,148.96620178222656,1.0,126.90655517578125,111.04735565185547,1.0,81.90130615234375,109.98643493652344,1.0,108.42557525634766,2.6722171306610107,1.0,105.25833892822266,83.0699462890625,1.0
682,125.49659729003906,181.08819580078125,1.0,60.725711822509766,174.81689453125,1.0,98.97238159179688,152.17454528808594,1.0,121.51498413085938,114.73258972167969,1.0,76.92293548583984,111.95500183105469,1.0,111.48838806152344,5.005581855773926,0.9999995827674866,103.21070098876953,87.96150207519531,1.0
683,123.90374755859375,164.1693115234375,1.0,64.04826354980469,164.38441467285156,1.0,97.49314880371094,136.50892639160156,1.0,119.18799591064453,100.39396667480469,1.0,76.7991943359375,95.76114654541016,1.0,108.58491516113281,-4.843618392944336,0.9987257719039917,101.18819427490234,72.32831573486328,1.0
684,126.27377319335938,188.8003692626953,1.0,72.07588195800781,183.26145935058594,1.0,100.09383392333984,156.44326782226562,1.0,123.97811889648438,119.64813995361328,1.0,81.82317352294922,115.95516204833984,1.0,111.75289154052734,9.687679290771484,1.0,103.70165252685547,91.86573028564453,1.0
685,129.43359375,186.0941162109375,1.0,71.30380249023438,180.99398803710938,1.0,100.90225219726562,154.7488250732422,1.0,124.5046157836914,118.52449035644531,1.0,80.02447509765625,114.43721008300781,1.0,106.6378173828125,6.8568196296691895,1.0,103.71546936035156,86.59513854980469,1.0
686,131.51828002929688,174.7674560546875,1.0,68.67903137207031,170.50335693359375,1.0,103.77896118164062,147.60467529296875,1.0,123.92227935791016,109.47132110595703,1.0,80.8320541381836,109.20642852783203,1.0,106.39689636230469,0.9643688201904297,0.9999969005584717,104.29564666748047,79.51863098144531,1.0
687,153.93893432617188,171.7888641357422,1.0,87.104248046875,186.24818420410156,1.0,113.96065521240234,152.14193725585938,1.0,125.72724151611328,114.65176391601562,1.0,81.9495849609375,115.80854797363281,1.0,90.94603729248047,6.509521007537842,1.0,100.9504623413086,85.85877227783203,1.0
688,153.72105407714844,170.77745056152344,1.0,96.64016723632812,186.23207092285156,1.0,115.28565979003906,151.78294372558594,1.0,125.49796295166016,112.47599029541016,1.0,83.69469451904297,115.44122314453125,1.0,90.90139770507812,3.520970344543457,1.0,102.69579315185547,85.3638916015625,1.0
689,145.0616912841797,183.36253356933594,1.0,82.32935333251953,185.17677307128906,1.0,111.92957305908203,157.0373077392578,1.0,126.79826354980469,119.58031463623047,1.0,85.36251831054688,119.09677124023438,1.0,99.94783020019531,9.18563461303711,1.0,106.57069396972656,87.8701171875,1.0
690,137.19898986816406,176.91822814941406,1.0,67.3167495727539,175.19129943847656,1.0,102.82428741455078,153.04202270507812,1.0,124.4234390258789,112.06961822509766,1.0,81.09811401367188,112.6113052368164,1.0,99.53477478027344,4.159841537475586,1.0,101.84436798095703,83.94302368164062,1.0
691,140.36395263671875,173.938232421875,1.0,73.22163391113281,173.8255157470703,1.0,108.48664093017578,147.9017791748047,1.0,126.98191833496094,110.4095458984375,1.0,83.08036041259766,110.91676330566406,1.0,100.73307800292969,1.9266726970672607,1.0,104.671142578125,82.8204574584961,1.0
692,135.52987670898438,182.39317321777344,1.0,81.03426361083984,180.18359375,1.0,108.15111541748047,153.67938232421875,1.0,127.21302795410156,111.74813842773438,1.0,83.18089294433594,118.77305603027344,1.0,99.66299438476562,7.971943378448486,1.0,103.42212677001953,85.40702056884766,1.0
693,140.61473083496094,176.28416442871094,1.0,88.5054931640625,175.5766143798828,1.0,114.10137939453125,149.73974609375,1.0,128.57669067382812,110.03255462646484,1.0,88.24362182617188,115.98255157470703,1.0,101.51322174072266,2.732471227645874,1.0,106.29129028320312,83.85875701904297,1.0
694,137.68980407714844,177.36807250976562,1.0,71.01333618164062,178.36923217773438,1.0,107.59293365478516,152.1873321533203,1.0,125.9680404663086,115.07596588134766,1.0,84.37301635742188,117.12672424316406,1.0,99.47232055664062,6.70052433013916,1.0,103.69488525390625,86.4994125366211,1.0
695,128.13169860839844,177.3843994140625,1.0,69.27355194091797,167.41575622558594,1.0,104.26970672607422,146.5159454345703,1.0,128.5042724609375,109.16664123535156,1.0,85.63570404052734,109.63877868652344,1.0,104.68058776855469,-1.3005542755126953,0.9998832941055298,107.13188171386719,82.47599792480469,1.0
696,127.62548828125,184.4963836669922,1.0,73.41510772705078,171.56756591796875,1.0,104.5207290649414,152.63287353515625,1.0,127.96395874023438,116.73792266845703,1.0,85.48995208740234,113.7928237915039,1.0,110.55308532714844,7.731542587280273,1.0,108.90764617919922,89.36573791503906,1.0
697,125.06348419189453,184.858154296875,1.0,72.7805404663086,174.16368103027344,1.0,101.90747833251953,153.25418090820312,1.0,124.6557388305664,116.41458129882812,1.0,83.10176086425781,113.8390121459961,1.0,103.68492889404297,3.736501932144165,1.0,104.05963897705078,86.50787353515625,1.0
698,129.19630432128906,184.8900909423828,1.0,63.332122802734375,173.8333740234375,1.0,101.90450286865234,152.81939697265625,1.0,125.51128387451172,115.50772857666016,1.0,84.18205261230469,113.284423828125,1.0,107.37163543701172,-0.31131935119628906,1.0,105.32801818847656,85.76339721679688,1.0
699,124.97676849365234,174.50836181640625,1.0,65.46942138671875,171.02894592285156,1.0,101.02336883544922,143.51019287109375,1.0,122.07295227050781,107.17142486572266,1.0,81.53470611572266,104.01216125488281,1.0,102.50564575195312,-1.6116681098937988,1.0,102.66191864013672,79.62947082519531,1.0
700,134.7665252685547,174.6495819091797,1.0,74.48611450195312,171.42840576171875,1.0,102.5666275024414,145.9959716796875,1.0,122.90605163574219,107.71701049804688,1.0,80.40208435058594,106.53279113769531,1.0,99.4725112915039,-0.6601471900939941,1.0,101.48645782470703,77.5433349609375,1.0
701,138.89505004882812,163.66781616210938,1.0,81.17039489746094,168.14434814453125,1.0,104.93025207519531,140.887451171875,1.0,121.76539611816406,104.50566864013672,1.0,81.22444915771484,103.4283218383789,1.0,98.1693344116211,-0.9298157691955566,1.0,100.65919494628906,75.05907440185547,1.0
702,154.19827270507812,158.32940673828125,1.0,103.63899993896484,179.35009765625,1.0,113.98937225341797,146.14471435546875,1.0,123.36427307128906,109.49154663085938,1.0,83.36526489257812,115.05459594726562,1.0,88.87308502197266,3.570485830307007,1.0,99.16686248779297,81.53491973876953,1.0
703,161.73057556152344,156.19326782226562,1.0,119.73229217529297,182.46812438964844,1.0,118.32002258300781,148.4625244140625,1.0,125.8766860961914,108.76358032226562,1.0,85.30484771728516,120.00537109375,1.0,84.96360778808594,6.329361915588379,1.0,99.45402526855469,84.2353286743164,1.0
704,157.0460662841797,157.5357666015625,1.0,117.00131225585938,181.6455078125,1.0,118.4083251953125,147.40155029296875,1.0,121.90994262695312,107.13265991210938,1.0,84.39935302734375,117.13912963867188,1.0,78.54226684570312,6.893095016479492,1.0,96.86539459228516,83.41765594482422,1.0
705,159.91758728027344,162.3033905029297,1.0,98.62972259521484,179.83648681640625,1.0,119.24005126953125,149.63232421875,1.0,123.92691040039062,108.30152893066406,1.0,85.0367431640625,117.6497802734375,1.0,80.29853820800781,5.931464672088623,1.0,98.03162384033203,85.09126281738281,1.0
706,153.23092651367188,160.1071319580078,1.0,93.30389404296875,170.8311767578125,1.0,117.20135498046875,139.45396423339844,1.0,122.83935546875,99.37126922607422,1.0,81.80046081542969,107.91969299316406,1.0,80.53182220458984,-4.125622749328613,1.0,97.02230072021484,76.59867858886719,1.0
707,146.9846954345703,166.6227264404297,1.0,92.34342193603516,175.27781677246094,1.0,116.28949737548828,149.9920654296875,1.0,127.35860443115234,108.80003356933594,1.0,85.15825653076172,113.31816864013672,1.0,90.47418212890625,4.342358589172363,1.0,101.96692657470703,80.70956420898438,1.0
708,145.38507080078125,168.93612670898438,1.0,95.24351501464844,174.34275817871094,1.0,117.28469848632812,147.4603729248047,1.0,129.3665771484375,105.63587951660156,1.0,87.12548828125,112.854736328125,1.0,91.5534896850586,2.005993604660034,1.0,102.31925201416016,78.97048950195312,1.0
709,146.56166076660156,167.1248779296875,1.0,86.63921356201172,172.43292236328125,1.0,113.8865737915039,146.57847595214844,1.0,126.76510620117188,106.48007202148438,1.0,84.88433837890625,114.04696655273438,1.0,88.04467010498047,4.142611503601074,1.0,98.65711975097656,79.43679809570312,1.0
710,141.05990600585938,172.03125,1.0,73.30326843261719,172.3732147216797,1.0,109.01675415039062,146.5836639404297,1.0,125.8508071899414,105.8143081665039,1.0,84.40510559082031,114.40776824951172,1.0,85.82687377929688,4.139560699462891,1.0,99.28577423095703,79.80210876464844,1.0
711,141.22926330566406,172.67327880859375,1.0,75.74026489257812,172.77748107910156,1.0,108.44598388671875,146.43295288085938,1.0,125.1015396118164,105.94055938720703,1.0,81.68376922607422,110.92379760742188,1.0,89.26171112060547,-0.5457401275634766,1.0,99.05226135253906,77.41560363769531,1.0
712,143.460693359375,171.09007263183594,1.0,82.08092498779297,173.3435821533203,1.0,113.86486053466797,147.08111572265625,1.0,130.23109436035156,107.20235443115234,1.0,86.35227966308594,113.54823303222656,1.0,93.63856506347656,3.228170394897461,1.0,104.8949203491211,82.29315948486328,1.0
713,139.10191345214844,176.61839294433594,1.0,83.80951690673828,174.51918029785156,1.0,115.41614532470703,150.7607421875,1.0,130.7990264892578,112.9602279663086,1.0,89.61119842529297,116.71656036376953,1.0,104.6039810180664,3.488215208053589,1.0,109.4193344116211,86.91358947753906,1.0
714,123.5771713256836,183.42872619628906,0.9999998807907104,58.46319580078125,166.32398986816406,1.0,102.822998046875,146.23297119140625,1.0,127.61235046386719,108.8717269897461,1.0,86.88688659667969,107.97867584228516,1.0,112.21440124511719,0.6918413639068604,1.0,107.17828369140625,81.67255401611328,1.0
715,101.89089965820312,190.34225463867188,0.9999996423721313,53.147422790527344,166.49923706054688,1.0,91.4365234375,152.1331787109375,1.0,121.1019287109375,117.71473693847656,1.0,78.95404052734375,114.00604248046875,0.9999489188194275,115.59611511230469,8.250521659851074,1.0,102.32271575927734,92.17672729492188,1.0
716,103.47859954833984,186.0207977294922,0.9999991655349731,58.16753005981445,165.7733917236328,1.0,91.54656219482422,148.6337432861328,1.0,121.09181213378906,112.51231384277344,1.0,78.58389282226562,111.06864929199219,0.9999945163726807,116.1971664428711,1.766124963760376,0.9999889135360718,101.7922592163086,87.7885513305664,0.9999998807907104
717,103.06734466552734,185.35255432128906,0.9999992847442627,57.89237976074219,171.22100830078125,1.0,88.0229721069336,152.27944946289062,1.0,116.15506744384766,118.03372955322266,0.9999992251396179,72.8602066040039,117.80257415771484,0.9999992251396179,108.67696380615234,5.977344036102295,0.9999997615814209,97.39838409423828,91.62887573242188,0.9999999403953552
718,110.10637664794922,181.17469787597656,1.0,59.5015754699707,170.130859375,1.0,88.500732421875,148.25914001464844,1.0,114.21333312988281,113.6537857055664,1.0,71.0306396484375,111.23029327392578,0.9999999403953552,105.5047836303711,1.9298737049102783,0.9998921751976013,96.14674377441406,86.20751953125,1.0
719,137.6641082763672,171.7831573486328,1.0,71.75960540771484,176.49436950683594,1.0,101.52010345458984,150.5886688232422,1.0,116.06583404541016,113.45559692382812,1.0,75.27423095703125,117.68438720703125,1.0,99.43059539794922,1.2216517925262451,0.999983549118042,95.94854736328125,90.3890380859375,1.0
720,134.5639190673828,164.17999267578125,0.9999998807907104,87.93217468261719,173.5186767578125,1.0,102.17879486083984,145.41738891601562,1.0,116.59449768066406,110.55723571777344,1.0,73.33834075927734,116.65043640136719,1.0,92.8824462890625,-2.056304454803467,0.9998703002929688,95.50672912597656,84.53563690185547,1.0
721,142.68601989746094,169.3844757080078,1.0,87.29438018798828,178.3032684326172,1.0,110.36475372314453,146.9495086669922,1.0,123.70958709716797,111.55007934570312,1.0,83.38519287109375,115.5343246459961,1.0,106.89042663574219,0.5096802711486816,0.9999998807907104,103.59552001953125,83.61540985107422,1.0
722,139.24600219726562,167.0241241455078,1.0,80.46247100830078,174.94996643066406,1.0,106.32508087158203,146.7039794921875,1.0,120.53388977050781,111.05220031738281,1.0,81.28247833251953,113.4422378540039,1.0,106.62680053710938,-0.511843204498291,0.9999890923500061,102.56175994873047,83.07392883300781,1.0
723,134.1968994140625,170.54051208496094,1.0,73.22754669189453,173.86778259277344,1.0,104.35728454589844,149.20401000976562,1.0,121.45747375488281,109.87255859375,1.0,80.24760437011719,110.82516479492188,1.0,106.94261169433594,1.4506561756134033,0.9999819993972778,102.46001434326172,82.41557312011719,1.0
724,133.8351287841797,168.53744506835938,0.9999874830245972,95.52784729003906,174.81924438476562,1.0,108.53083801269531,146.7960205078125,1.0,122.01956176757812,108.43003845214844,1.0,79.63562774658203,111.28581237792969,1.0,101.54829406738281,-0.6381793022155762,0.9999539852142334,101.28257751464844,80.525634765625,1.0
725,150.6328582763672,149.106689453125,1.0,99.56339263916016,161.08876037597656,1.0,108.57171630859375,130.29551696777344,1.0,122.57763671875,95.92227172851562,1.0,79.35820007324219,100.15316009521484,1.0,100.20588684082031,-5.250349998474121,0.9960901737213135,99.83515167236328,72.35183715820312,1.0
726,161.76040649414062,158.6408233642578,1.0,101.09947204589844,183.05735778808594,1.0,115.33807373046875,146.6975860595703,1.0,124.75639343261719,106.62673950195312,1.0,82.3558578491211,114.08732604980469,1.0,86.04280090332031,4.399301528930664,1.0,100.26921844482422,84.30307006835938,1.0
727,154.84657287597656,156.74598693847656,1.0,94.74967193603516,174.1322479248047,1.0,117.23709106445312,141.7101287841797,1.0,125.881103515625,104.82608795166016,1.0,84.19237518310547,108.98754119873047,1.0,91.76155853271484,-3.070528030395508,1.0,99.49876403808594,79.16163635253906,1.0
728,147.39077758789062,163.9248504638672,1.0,86.40385437011719,174.7196044921875,1.0,111.63902282714844,145.74217224121094,1.0,120.68761444091797,106.69697570800781,1.0,78.7486801147461,113.48463439941406,1.0,83.85812377929688,2.0810604095458984,1.0,94.48087310791016,82.3117904663086,1.0
729,142.53439331054688,169.85806274414062,1.0,84.18831634521484,175.09950256347656,1.0,112.24227142333984,148.729736328125,1.0,122.3825454711914,109.32109069824219,1.0,81.48846435546875,118.4190444946289,1.0,84.962158203125,4.928521156311035,1.0,96.02542114257812,83.60054016113281,1.0
730,139.67567443847656,167.17889404296875,1.0,85.75161743164062,173.3120880126953,1.0,111.14012908935547,148.33306884765625,1.0,123.38359069824219,108.91930389404297,1.0,80.92113494873047,117.19554138183594,1.0,87.3915023803711,2.6192986965179443,1.0,96.49714660644531,82.05188751220703,1.0
731,137.9935302734375,166.33248901367188,1.0,78.49618530273438,166.24673461914062,1.0,108.47962188720703,141.79623413085938,1.0,124.77153015136719,105.10581970214844,1.0,83.88031768798828,110.3330078125,1.0,91.74227142333984,-2.7041258811950684,1.0,97.7982177734375,78.82817840576172,1.0
732,141.32774353027344,174.21798706054688,1.0,72.21281433105469,179.37326049804688,1.0,106.57585144042969,152.19239807128906,1.0,120.37541198730469,112.26396179199219,1.0,78.25234985351562,117.0761947631836,1.0,86.03498077392578,2.033048152923584,1.0,95.64091491699219,82.4425048828125,1.0
733,138.92147827148438,170.68710327148438,1.0,74.56694030761719,178.38755798339844,1.0,105.85252380371094,151.94105529785156,1.0,117.35869598388672,112.39772033691406,1.0,77.98633575439453,117.92448425292969,1.0,84.30558776855469,1.8548147678375244,1.0,94.49658966064453,83.52721405029297,1.0
734,147.41502380371094,161.6664276123047,1.0,87.00164031982422,179.64511108398438,1.0,111.68135070800781,147.723876953125,1.0,120.63175964355469,105.90177917480469,1.0,80.19066619873047,115.25543212890625,1.0,84.67101287841797,-0.3788156509399414,1.0,97.41209411621094,81.15155029296875,1.0
